second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
175,42.0,27.0,24.0,3.0,1038.0,12.0,1050.0,64.28571428571429,10.9375
176,27.0,24.0,21.0,3.0,885.0,15.0,900.0,88.88888888888889,8.571428571428571
177,48.0,33.0,33.0,0.0,1032.0,18.0,1050.0,68.75,0.0
178,75.0,42.0,39.0,3.0,1641.0,9.0,1650.0,56.00000000000001,14.102564102564102
179,48.0,24.0,21.0,3.0,1044.0,6.0,1050.0,50.0,25.0
180,42.0,24.0,21.0,3.0,1338.0,12.0,1350.0,57.14285714285714,16.07142857142857
181,57.0,45.0,42.0,3.0,1599.0,51.0,1650.0,78.94736842105263,2.310924369747899
182,51.0,27.0,21.0,6.0,1134.0,66.0,1200.0,52.94117647058824,5.194805194805195
183,63.0,15.0,15.0,0.0,1020.0,30.0,1050.0,23.809523809523807,0.0
184,27.0,21.0,21.0,0.0,897.0,3.0,900.0,77.77777777777779,0.0
185,90.0,66.0,63.0,3.0,1344.0,6.0,1350.0,73.33333333333333,10.714285714285714
186,30.0,15.0,12.0,3.0,891.0,9.0,900.0,50.0,25.0
187,78.0,33.0,33.0,0.0,1491.0,9.0,1500.0,42.30769230769231,0.0
188,45.0,27.0,24.0,3.0,1341.0,9.0,1350.0,60.0,18.75
189,33.0,24.0,21.0,3.0,1191.0,9.0,1200.0,72.72727272727273,19.047619047619047
190,57.0,39.0,36.0,3.0,1494.0,6.0,1500.0,68.42105263157895,20.833333333333332
191,51.0,30.0,27.0,3.0,1344.0,6.0,1350.0,58.82352941176471,25.0
192,87.0,42.0,36.0,6.0,1491.0,9.0,1500.0,48.275862068965516,27.777777777777775
193,39.0,18.0,18.0,0.0,1050.0,0.0,1050.0,46.15384615384615,0.0
194,48.0,42.0,39.0,3.0,1491.0,9.0,1500.0,87.5,12.820512820512821
195,69.0,18.0,15.0,3.0,1185.0,15.0,1200.0,26.08695652173913,16.0
196,24.0,15.0,12.0,3.0,1029.0,21.0,1050.0,62.5,12.5
197,60.0,30.0,24.0,6.0,1482.0,18.0,1500.0,50.0,20.833333333333332
198,78.0,54.0,51.0,3.0,1635.0,15.0,1650.0,69.23076923076923,6.470588235294118
199,27.0,21.0,18.0,3.0,1341.0,9.0,1350.0,77.77777777777779,24.999999999999996
200,21.0,15.0,12.0,3.0,1044.0,6.0,1050.0,71.42857142857143,43.75
201,15.0,12.0,9.0,3.0,744.0,6.0,750.0,80.0,41.666666666666664
202,9.0,6.0,6.0,0.0,450.0,0.0,450.0,66.66666666666666,0.0
