id,arrival_time,switch_processing_time,control_plane_delay,total_delay,is_hit,is_speculative
1021,144.797821,1.3570805957737032e-08,0.0,1.3570805957737032e-08,1,0
1022,144.802651,1.1042362072726085e-09,0.0,1.1042362072726085e-09,1,0
1023,144.902016,2.238358819486217e-09,0.0,2.238358819486217e-09,1,0
1024,145.72433,8.527860810788379e-10,0.0,8.527860810788379e-10,1,0
1025,145.773665,1.574311780169853e-08,0.0,1.574311780169853e-08,1,0
1026,145.831578,3.89185456936696e-09,0.010229743087165935,0.010229746979020505,0,1
1027,145.83257,2.2361016107289257e-09,8.225699997534738e-05,8.225923607695811e-05,0,1
1028,145.928845,2.7392225408051656e-10,0.0,2.7392225408051656e-10,1,0
1029,145.977995,1.434851944333613e-08,0.0,1.434851944333613e-08,1,0
1030,146.578833,1.4423286056258285e-08,0.004135256717922928,0.004135271141208984,0,1
1031,146.579083,6.154911311660091e-09,0.010559816491497188,0.0105598226464085,0,1
1032,146.656682,4.407270405011575e-09,0.0,4.407270405011575e-09,1,0
1033,146.861271,5.937771090936143e-09,0.0,5.937771090936143e-09,1,0
1034,147.697342,3.900587898215468e-09,0.0,3.900587898215468e-09,1,0
1035,147.885417,4.212222350781518e-10,0.0,4.212222350781518e-10,1,1
1036,147.901814,2.7814692672018653e-09,0.0,2.7814692672018653e-09,1,0
1037,148.185331,1.6351654219778936e-08,0.0,1.6351654219778936e-08,1,1
1038,149.758588,4.588665429647651e-10,0.0,4.588665429647651e-10,1,0
1039,149.963309,2.2992637188000996e-11,0.0,2.2992637188000996e-11,1,0
1040,150.797718,3.0316718961957297e-09,0.0,3.0316718961957297e-09,1,0
1041,150.981582,3.4782852835724037e-09,0.0,3.4782852835724037e-09,1,0
1042,150.981681,3.239914191851086e-09,0.013600980330733835,0.013600983570648026,0,1
1043,151.002229,4.472084477701078e-09,0.0,4.472084477701078e-09,1,0
1044,151.83772,5.478404179330606e-09,0.0,5.478404179330606e-09,1,0
1045,152.042188,5.4609961126286e-09,0.0,5.4609961126286e-09,1,0
1046,153.90343,3.80961615236094e-09,0.0,3.80961615236094e-09,1,0
1047,154.107928,4.133209698354154e-09,0.0,4.133209698354154e-09,1,0
1048,154.835521,3.3120146135236373e-09,0.0,3.3120146135236373e-09,1,0
1049,155.040001,1.7184100002597933e-09,0.0,1.7184100002597933e-09,1,0
1050,155.272601,3.5754884313383235e-09,0.0,3.5754884313383235e-09,1,0
1051,155.272768,4.273361843031192e-09,0.0,4.273361843031192e-09,1,0
1052,155.27309,3.4805526155396473e-10,0.0,3.4805526155396473e-10,1,0
1053,155.273211,3.3052504488737023e-09,0.0,3.3052504488737023e-09,1,0
1054,155.276237,1.6811818819823736e-09,0.0,1.6811818819823736e-09,1,0
1055,155.276382,7.952816539892278e-09,0.0,7.952816539892278e-09,1,0
1056,155.276508,1.449486353885794e-08,0.0,1.449486353885794e-08,1,0
1057,155.276603,1.0498319390177002e-08,0.0,1.0498319390177002e-08,1,0
1058,155.276951,2.1790087839922916e-08,0.0,2.1790087839922916e-08,1,0
1059,155.277059,8.143309018945599e-10,0.0,8.143309018945599e-10,1,0
1060,155.277144,1.6017527307462593e-09,0.0,1.6017527307462593e-09,1,0
1061,155.277229,9.768902392569178e-10,0.0,9.768902392569178e-10,1,0
1062,155.277324,1.5937352617731984e-09,0.0,1.5937352617731984e-09,1,0
1063,155.277412,1.1257321007817751e-08,0.0,1.1257321007817751e-08,1,0
1064,155.859609,7.614564488146858e-09,0.0,7.614564488146858e-09,1,0
1065,155.963127,1.0398746775959946e-09,0.0,1.0398746775959946e-09,1,0
1066,156.064095,2.338663017001679e-08,0.0,2.338663017001679e-08,1,0
1067,156.16757,6.236329023556924e-09,0.0,6.236329023556924e-09,1,0
1068,156.882843,2.5997019399131205e-10,0.022604249758207847,0.022604250018178042,0,1
1069,156.883084,6.269213704435268e-09,0.012151101809799381,0.012151108079013085,0,1
