lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
203,68.379046,69.13859,0.7595439999999911,2,2,0,0,2,50,4,46,100.0,0.0,41,745.9999999992808,-204.78657138227777
204,69.13859,69.242237,0.10364700000000937,2,2,0,0,2,50,4,46,100.0,0.0,39,41.99999426599323,-704.0000057332876
205,69.242237,69.446734,0.20449700000000348,1,1,0,0,1,50,4,46,100.0,0.0,39,949.5965132713317,907.5965190053385
206,69.446734,70.122617,0.6758829999999989,1,1,0,0,1,50,4,46,100.0,0.0,39,374.75,-574.8465132713317
207,70.122617,70.25158,0.12896299999999883,1,1,0,0,1,50,4,46,100.0,0.0,38,114.62500000000001,-260.125
208,70.25158,70.461823,0.2102429999999913,4,1,3,0,1,50,4,46,25.0,0.0,38,996.3380566902023,881.7130566902023
209,70.461823,72.393442,1.9316189999999978,1,1,0,0,1,50,4,46,100.0,0.0,43,380.49999999999994,-615.8380566902024
210,72.393442,72.573293,0.17985100000001353,1,1,0,0,1,50,4,46,100.0,0.0,42,32.99997136230241,-347.50002863769754
211,72.573293,72.711574,0.1382809999999921,1,1,0,0,1,50,4,46,100.0,0.0,41,32.99997852172681,7.159424399105774e-06
212,72.711574,73.238211,0.526637000000008,2,0,2,0,0,50,4,46,0.0,0.0,41,0.0,-32.99997852172681
213,73.238211,73.442673,0.20446199999999237,1,1,0,0,1,50,5,45,100.0,0.0,41,981.2163970470428,981.2163970470428
214,73.442673,73.655892,0.21321899999999516,1,1,0,0,1,50,4,46,100.0,0.0,43,771.5,-209.71639704704285
215,73.655892,73.956288,0.3003960000000063,1,0,1,0,0,50,4,46,0.0,0.0,43,0.0,-771.5
