second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
144,39.0,33.0,27.0,6.0,1638.0,12.0,1650.0,84.61538461538461,30.555555555555554
145,33.0,24.0,18.0,6.0,1038.0,12.0,1050.0,72.72727272727273,29.166666666666664
146,45.0,33.0,27.0,6.0,1188.0,12.0,1200.0,73.33333333333333,22.22222222222222
147,39.0,39.0,33.0,6.0,1038.0,12.0,1050.0,100.0,15.90909090909091
148,24.0,24.0,18.0,6.0,735.0,15.0,750.0,100.0,16.666666666666664
149,27.0,21.0,15.0,6.0,1026.0,24.0,1050.0,77.77777777777779,17.5
150,51.0,36.0,30.0,6.0,1482.0,18.0,1500.0,70.58823529411765,16.666666666666668
151,51.0,39.0,33.0,6.0,1326.0,24.0,1350.0,76.47058823529412,10.227272727272728
152,51.0,30.0,24.0,6.0,1182.0,18.0,1200.0,58.82352941176471,16.666666666666668
153,24.0,12.0,12.0,0.0,450.0,0.0,450.0,50.0,0.0
154,21.0,21.0,15.0,6.0,876.0,24.0,900.0,100.0,15.0
155,66.0,18.0,12.0,6.0,1176.0,24.0,1200.0,27.27272727272727,25.0
156,39.0,39.0,33.0,6.0,1473.0,27.0,1500.0,100.0,10.101010101010102
157,75.0,54.0,48.0,6.0,1752.0,48.0,1800.0,72.0,4.6875
158,51.0,39.0,33.0,6.0,1779.0,21.0,1800.0,76.47058823529412,15.584415584415584
159,21.0,21.0,9.0,12.0,873.0,27.0,900.0,100.0,44.44444444444444
160,15.0,12.0,6.0,6.0,705.0,45.0,750.0,80.0,16.666666666666668
161,36.0,33.0,33.0,0.0,1350.0,0.0,1350.0,91.66666666666666,0.0
162,207.0,144.0,141.0,3.0,1737.0,63.0,1800.0,69.56521739130434,0.60790273556231
163,162.0,132.0,126.0,6.0,1464.0,36.0,1500.0,81.48148148148148,1.984126984126984
164,42.0,33.0,24.0,9.0,1332.0,18.0,1350.0,78.57142857142857,28.124999999999996
165,90.0,39.0,30.0,9.0,1326.0,24.0,1350.0,43.333333333333336,16.875
166,42.0,39.0,36.0,3.0,1038.0,12.0,1050.0,92.85714285714286,7.291666666666666
167,54.0,39.0,33.0,6.0,1173.0,27.0,1200.0,72.22222222222221,8.080808080808081
168,78.0,60.0,51.0,9.0,2073.0,27.0,2100.0,76.92307692307693,13.725490196078432
169,21.0,15.0,12.0,3.0,1023.0,27.0,1050.0,71.42857142857143,9.722222222222223
170,48.0,27.0,24.0,3.0,1608.0,42.0,1650.0,56.25,4.910714285714286
171,321.0,306.0,303.0,3.0,1341.0,9.0,1350.0,95.32710280373831,1.4851485148514851
172,42.0,24.0,21.0,3.0,1335.0,15.0,1350.0,57.14285714285714,12.857142857142856
173,42.0,18.0,15.0,3.0,1185.0,15.0,1200.0,42.857142857142854,16.0
174,27.0,18.0,15.0,3.0,1176.0,24.0,1200.0,66.66666666666666,10.0
175,42.0,24.0,21.0,3.0,1035.0,15.0,1050.0,57.14285714285714,10.0
176,27.0,27.0,24.0,3.0,888.0,12.0,900.0,100.0,9.375
177,48.0,33.0,33.0,0.0,1041.0,9.0,1050.0,68.75,0.0
178,75.0,30.0,27.0,3.0,1635.0,15.0,1650.0,40.0,12.222222222222221
179,48.0,24.0,21.0,3.0,1029.0,21.0,1050.0,50.0,7.142857142857142
180,42.0,24.0,21.0,3.0,1326.0,24.0,1350.0,57.14285714285714,8.035714285714285
181,57.0,45.0,42.0,3.0,1632.0,18.0,1650.0,78.94736842105263,6.547619047619047
182,51.0,27.0,24.0,3.0,1188.0,12.0,1200.0,52.94117647058824,12.5
183,63.0,15.0,15.0,0.0,1050.0,0.0,1050.0,23.809523809523807,0.0
184,27.0,24.0,24.0,0.0,900.0,0.0,900.0,88.88888888888889,0.0
185,90.0,66.0,66.0,0.0,1350.0,0.0,1350.0,73.33333333333333,0.0
186,30.0,15.0,15.0,0.0,900.0,0.0,900.0,50.0,0.0
187,78.0,36.0,36.0,0.0,1500.0,0.0,1500.0,46.15384615384615,0.0
188,45.0,30.0,30.0,0.0,1350.0,0.0,1350.0,66.66666666666666,0.0
189,33.0,30.0,30.0,0.0,1200.0,0.0,1200.0,90.9090909090909,0.0
190,57.0,36.0,36.0,0.0,1500.0,0.0,1500.0,63.1578947368421,0.0
191,51.0,30.0,30.0,0.0,1350.0,0.0,1350.0,58.82352941176471,0.0
192,87.0,42.0,42.0,0.0,1500.0,0.0,1500.0,48.275862068965516,0.0
193,39.0,21.0,21.0,0.0,1050.0,0.0,1050.0,53.84615384615385,0.0
194,48.0,45.0,45.0,0.0,1500.0,0.0,1500.0,93.75,0.0
195,69.0,21.0,21.0,0.0,1194.0,6.0,1200.0,30.434782608695656,0.0
196,24.0,15.0,15.0,0.0,1038.0,12.0,1050.0,62.5,0.0
197,60.0,30.0,30.0,0.0,1494.0,6.0,1500.0,50.0,0.0
198,78.0,60.0,60.0,0.0,1638.0,12.0,1650.0,76.92307692307693,0.0
199,27.0,24.0,24.0,0.0,1335.0,15.0,1350.0,88.88888888888889,0.0
200,21.0,15.0,15.0,0.0,1044.0,6.0,1050.0,71.42857142857143,0.0
201,15.0,12.0,12.0,0.0,750.0,0.0,750.0,80.0,0.0
202,9.0,6.0,6.0,0.0,450.0,0.0,450.0,66.66666666666666,0.0
