lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
238,279.173383,280.005203,0.8318199999999933,1,1,0,0,1,50,4,46,100.0,0.0,44,2083.250876245859,161.40345475310346
239,280.005203,280.109635,0.10443200000003117,1,1,0,0,1,50,2,48,100.0,0.0,46,1949.2880989426524,-133.96277730320685
240,280.109635,280.210376,0.10074099999997088,2,2,0,0,2,50,2,48,100.0,0.0,44,74.45343889927976,-1874.8346600433727
241,280.210376,280.60508,0.3947039999999902,1,1,0,0,1,50,1,49,100.0,0.0,45,2112.578353376084,2038.1249144768044
242,280.60508,280.82327,0.21818999999999278,7,7,0,0,7,50,1,49,100.0,0.0,38,477.7056083664276,-1634.8727450096565
243,280.82327,281.051221,0.22795100000001867,2,2,0,0,2,50,1,49,100.0,0.0,36,71.7199739797085,-405.9856343867191
244,281.051221,281.256393,0.20517200000000457,1,1,0,0,1,50,1,49,100.0,0.0,36,1976.7287763925492,1905.0088024128406
245,281.256393,282.088757,0.8323639999999841,1,1,0,0,1,50,0,50,100.0,0.0,37,2141.905830506308,165.1770541137589
246,282.088757,282.293894,0.2051370000000361,1,1,0,0,1,50,0,50,100.0,0.0,37,2004.169453842445,-137.7363766638632
247,282.293894,282.48963,0.19573599999995395,2,1,1,0,1,50,0,50,50.0,0.0,37,2171.2333076365308,167.06385379408584
248,282.48963,282.998627,0.5089970000000221,2,2,0,0,2,50,1,49,100.0,0.0,35,74.27802039314798,-2096.955287243383
249,282.998627,283.203793,0.20516600000001972,1,1,0,0,1,50,1,49,100.0,0.0,46,2031.6101312923413,1957.3321108991934
250,283.203793,283.319631,0.11583799999999655,1,1,0,0,1,50,1,49,100.0,0.0,45,2200.560784766756,168.95065347441482
251,283.319631,283.572559,0.25292799999999716,1,1,0,1,0,50,1,49,100.0,0.0,45,55.84460645806292,-2144.716178308693
252,283.572559,284.038846,0.4662869999999657,2,0,2,0,0,50,1,49,0.0,0.0,45,0.0,-55.84460645806292
253,284.038846,284.243984,0.20513800000003357,1,1,0,0,1,50,3,47,100.0,0.0,44,2059.0508087422386,2059.0508087422386
254,284.243984,284.58497,0.3409859999999867,2,2,0,1,1,50,3,47,100.0,1.0638297872340425,45,2304.0144038410617,244.96359509882313
255,284.58497,285.083364,0.4983940000000189,1,0,1,0,0,50,3,47,0.0,0.0,45,0.0,-2304.0144038410617
256,285.083364,285.28852,0.20515599999998813,1,1,0,0,1,50,4,46,100.0,0.0,44,2086.4914861921347,2086.4914861921347
257,285.28852,285.508508,0.21998800000000074,3,3,0,0,3,50,4,46,100.0,0.0,43,2404.61577147092,318.12428527878546
258,285.508508,285.613935,0.10542700000002014,4,4,0,1,3,50,4,46,100.0,3.260869565217391,42,310.33554401274284,-2094.2802274581773
259,285.613935,285.758818,0.144882999999993,2,2,0,0,2,50,4,46,100.0,0.0,40,146.11371727724483,-164.221826735498
260,285.758818,285.966187,0.2073689999999715,2,2,0,0,2,50,4,46,100.0,0.0,40,4486.684211829474,4340.570494552229
261,285.966187,286.310626,0.3444390000000226,2,2,0,0,2,50,2,48,100.0,0.0,41,183.40425078837907,-4303.279961041096
262,286.310626,286.559697,0.24907100000001492,2,2,0,0,2,50,2,48,100.0,0.0,40,2347.849451652605,2164.4452008642256
263,286.559697,286.767502,0.20780499999995072,3,3,0,1,2,50,1,49,100.0,2.0408163265306123,41,2451.6448788115567,103.79542715895195
