second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
188,45.0,32.0,30.0,2.0,1346.0,4.0,1350.0,71.11111111111111,22.5
189,33.0,28.0,26.0,2.0,1192.0,8.0,1200.0,84.84848484848484,11.538461538461538
190,57.0,38.0,34.0,4.0,1493.0,7.0,1500.0,66.66666666666666,25.210084033613445
191,51.0,30.0,26.0,4.0,1342.0,8.0,1350.0,58.82352941176471,25.961538461538463
192,87.0,42.0,40.0,2.0,1496.0,4.0,1500.0,48.275862068965516,18.75
193,39.0,20.0,18.0,2.0,1044.0,6.0,1050.0,51.28205128205128,19.444444444444443
194,48.0,43.0,41.0,2.0,1490.0,10.0,1500.0,89.58333333333334,7.317073170731707
195,69.0,21.0,19.0,2.0,1186.0,14.0,1200.0,30.434782608695656,9.022556390977442
196,24.0,15.0,13.0,2.0,1034.0,16.0,1050.0,62.5,10.096153846153847
197,60.0,30.0,28.0,2.0,1486.0,14.0,1500.0,50.0,7.653061224489795
198,78.0,56.0,53.0,3.0,1623.0,27.0,1650.0,71.7948717948718,3.4591194968553456
199,27.0,22.0,19.0,3.0,1325.0,25.0,1350.0,81.48148148148148,8.526315789473685
200,21.0,15.0,14.0,1.0,1036.0,14.0,1050.0,71.42857142857143,5.357142857142857
201,15.0,12.0,12.0,0.0,750.0,0.0,750.0,80.0,0.0
202,9.0,7.0,7.0,0.0,450.0,0.0,450.0,77.77777777777779,0.0
