second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
182,51.0,29.0,8.0,21.0,456.0,744.0,1200.0,56.86274509803921,4.233870967741936
183,63.0,27.0,5.0,22.0,387.0,663.0,1050.0,42.857142857142854,6.968325791855204
184,27.0,24.0,4.0,20.0,316.0,584.0,900.0,88.88888888888889,7.705479452054795
185,90.0,46.0,9.0,37.0,562.0,788.0,1350.0,51.11111111111111,7.043147208121827
186,30.0,16.0,5.0,11.0,441.0,459.0,900.0,53.333333333333336,4.313725490196079
187,78.0,44.0,7.0,37.0,692.0,808.0,1500.0,56.41025641025641,9.812588401697314
188,45.0,29.0,6.0,23.0,656.0,694.0,1350.0,64.44444444444444,7.456772334293948
189,33.0,24.0,7.0,17.0,576.0,624.0,1200.0,72.72727272727273,4.67032967032967
190,57.0,45.0,3.0,42.0,669.0,831.0,1500.0,78.94736842105263,25.27075812274368
191,51.0,31.0,4.0,27.0,631.0,719.0,1350.0,60.78431372549019,12.67385257301808
192,87.0,40.0,3.0,37.0,853.0,647.0,1500.0,45.97701149425287,28.5935085007728
193,39.0,19.0,4.0,15.0,611.0,439.0,1050.0,48.717948717948715,8.969248291571754
194,48.0,38.0,12.0,26.0,869.0,631.0,1500.0,79.16666666666666,5.150554675118858
195,69.0,20.0,5.0,15.0,710.0,490.0,1200.0,28.985507246376812,7.346938775510204
196,24.0,14.0,2.0,12.0,696.0,354.0,1050.0,58.333333333333336,17.796610169491526
197,60.0,33.0,5.0,28.0,1029.0,471.0,1500.0,55.00000000000001,17.8343949044586
198,78.0,44.0,15.0,29.0,1116.0,534.0,1650.0,56.41025641025641,5.973782771535581
199,27.0,22.0,3.0,19.0,802.0,548.0,1350.0,81.48148148148148,15.602189781021897
200,21.0,17.0,2.0,15.0,679.0,357.0,1036.0,80.95238095238095,21.764705882352942
201,15.0,11.0,3.0,8.0,606.0,144.0,750.0,73.33333333333333,13.888888888888888
202,9.0,6.0,0.0,6.0,412.0,37.0,449.0,66.66666666666666,0.0
