lti_number,lti_start_time,lti_end_time,lti_duration,total_packets,total_hits,total_misses,reactive_hits,speculative_hits,total_flows,reactive_flows,speculative_flows,hit_rate,speculation_efficiency,total_evicted_flows,reward,delta_reward
325,325.0,326.0,1.0,21,21,0,3,18,750,45,705,100.0,6.382978723404256,657,35802.65562099193,-5024.853852704813
326,326.0,327.0,1.0,33,15,18,0,15,900,66,834,45.45454545454545,0.0,786,24736.083664302758,-11866.175668043717
327,327.0,328.0,1.0,15,15,0,0,15,600,42,558,100.0,0.0,504,42611.43752585083,19467.293613301066
328,328.0,329.0,1.0,27,24,3,0,24,900,57,843,88.88888888888889,0.0,753,46907.72180353743,-2701.4116223741685
329,329.0,330.0,1.0,48,30,18,3,27,1200,72,1128,62.5,9.574468085106384,1056,46733.8407128549,-12403.570218156425
330,330.0,331.0,1.0,57,39,18,0,39,1350,102,1248,68.42105263157895,0.0,1158,63698.00678878085,1912.453023144241
331,331.0,332.0,1.0,33,27,6,3,24,1200,93,1107,81.81818181818183,8.67208672086721,987,32557.342888509134,4826.592805706822
332,332.0,333.0,1.0,42,36,6,9,27,1500,72,1428,85.71428571428571,3.151260504201681,1194,54693.48830079554,4445.2896499773515
333,333.0,334.0,1.0,30,24,6,6,18,1200,75,1125,80.0,3.2,1011,56134.73219848895,6930.508375844945
334,334.0,335.0,1.0,30,18,12,3,15,1050,78,972,60.0,5.401234567901235,900,60099.35535289809,433.54871154080683
335,335.0,336.0,1.0,78,63,15,3,60,1500,96,1404,80.76923076923077,21.367521367521366,1311,67298.81301932577,-11972.12889010268
336,336.0,337.0,1.0,48,36,12,6,30,1500,96,1404,75.0,5.3418803418803416,1296,67002.77181812825,-3412.572910034586
337,337.0,338.0,1.0,60,48,12,6,42,1650,102,1548,80.0,7.461240310077519,1419,25170.52567820234,-9692.01813309256
338,338.0,339.0,1.0,42,33,9,3,30,1500,114,1386,78.57142857142857,10.822510822510822,1224,62622.04236123245,20865.455108989583
339,339.0,340.0,1.0,45,27,18,3,24,1050,96,954,60.0,8.80503144654088,900,59679.367690558574,-4281.862999332677
340,340.0,341.0,1.0,27,15,12,3,12,900,78,822,55.55555555555556,4.37956204379562,771,41959.138815620645,582.689442294412
341,341.0,342.0,1.0,63,42,21,6,36,1350,159,1191,66.66666666666666,6.801007556675063,1113,70945.78148758993,9980.095860069756
342,342.0,343.0,1.0,72,51,21,9,42,1800,213,1587,70.83333333333334,5.293005671077505,1494,66612.07358862755,-20360.773831590224
343,343.0,344.0,1.0,45,21,24,6,15,1200,135,1065,46.666666666666664,2.8169014084507045,1017,38890.21723595998,1948.2126919989641
344,344.0,345.0,1.0,39,27,12,12,15,1350,156,1194,69.23076923076923,1.4133165829145728,1161,58485.89951963956,10494.461903485188
345,345.0,346.0,1.0,42,42,0,9,33,1050,90,960,100.0,4.010416666666667,909,58464.766296853486,7908.430822805334
346,346.0,347.0,1.0,42,36,6,15,21,1200,93,1107,85.71428571428571,1.5176151761517613,1047,75477.91147092923,1471.6073857982747
347,347.0,348.0,1.0,36,27,9,0,27,1200,90,1110,75.0,0.0,1029,41268.66800861362,-15706.608263009293
348,348.0,349.0,1.0,39,33,6,6,27,900,57,843,84.61538461538461,4.804270462633452,783,51017.12696173532,12987.190433896903
349,349.0,350.0,1.0,72,30,42,12,18,1500,126,1374,41.66666666666667,1.6375545851528384,1302,75558.56731861591,-6477.330062212783
350,350.0,351.0,1.0,108,99,9,72,27,1350,225,1125,91.66666666666666,0.44999999999999996,1071,64113.0248705656,3588.016525289724
351,351.0,352.0,1.0,363,216,147,114,102,1800,369,1431,59.50413223140496,1.1254551473022179,1332,91715.65950861215,2597.3145156754344
352,352.0,353.0,1.0,60,57,3,18,39,1800,177,1623,95.0,2.4029574861367835,1473,79217.84629321744,984.6299356352265
353,353.0,354.0,1.0,138,75,63,45,30,2100,204,1896,54.347826086956516,0.7383966244725738,1743,97972.0243462066,-14685.357662927381
354,354.0,355.0,1.0,111,78,33,60,18,1500,225,1275,70.27027027027027,0.35294117647058826,1248,67682.96184450212,14604.211147346254
355,355.0,356.0,1.0,72,69,3,45,24,1500,219,1281,95.83333333333334,0.624512099921936,1236,75239.93305375014,143.04799872769945
356,356.0,357.0,1.0,63,48,15,30,18,1350,165,1185,76.19047619047619,0.6835443037974683,1140,55070.0010253915,-1362.5619364357854
357,357.0,358.0,1.0,42,33,9,9,24,1200,162,1038,78.57142857142857,3.082851637764932,969,61442.474727710345,3175.6259153788924
358,358.0,359.0,1.0,33,21,12,0,21,750,120,630,63.63636363636363,0.0,579,32292.14808319547,-11433.93698526399
359,359.0,360.0,1.0,117,93,24,21,72,2250,273,1977,79.48717948717949,3.902016041621504,1788,102641.76849975999,-2073.9802180796205
360,360.0,361.0,1.0,60,60,0,9,51,1500,108,1392,100.0,6.10632183908046,1197,76852.02589444585,-2875.8507941160387
361,361.0,362.0,1.0,165,105,60,66,39,1800,99,1701,63.63636363636363,0.6253006253006254,1476,77265.97893639425,144.57918592232545
362,362.0,363.0,1.0,129,123,6,90,33,1800,180,1620,95.34883720930233,0.4074074074074074,1503,94576.55535617954,19909.429762812964
363,363.0,364.0,1.0,30,21,9,3,18,1200,90,1110,70.0,6.486486486486486,1008,62647.87049295973,-10515.501439154345
364,364.0,365.0,1.0,66,57,9,9,48,1650,102,1548,86.36363636363636,5.684754521963824,1401,83492.74159596468,1918.427788833998
365,365.0,366.0,1.0,129,105,24,9,96,2100,159,1941,81.3953488372093,11.540443070582175,1674,74142.13602641517,-12120.781340758307
366,366.0,367.0,1.0,42,39,3,9,30,1350,120,1230,92.85714285714286,3.658536585365854,1095,75815.14378310075,10049.334512433055
367,367.0,368.0,1.0,96,90,6,3,87,2100,102,1998,93.75,30.48048048048048,1728,133909.86765210907,-10893.096552719247
368,368.0,369.0,1.0,57,45,12,0,45,1500,78,1422,78.94736842105263,0.0,1275,36758.71233754044,-8409.419182302569
369,369.0,370.0,1.0,54,45,9,0,45,1350,90,1260,83.33333333333334,0.0,1152,67294.10237285329,23735.105062350434
370,370.0,371.0,1.0,63,51,12,0,51,2100,120,1980,80.95238095238095,0.0,1749,128287.29500885948,-1658.2421337108817
371,371.0,372.0,1.0,33,30,3,9,21,1350,51,1299,90.9090909090909,2.424942263279446,1179,72652.08186504898,-11546.868704546936
372,372.0,373.0,1.0,39,21,18,3,18,1050,48,1002,53.84615384615385,6.287425149700598,936,52506.896899775624,-0.008397136361054436
373,373.0,374.0,1.0,93,63,30,6,57,2400,180,2220,67.74193548387096,10.27027027027027,2082,109990.57231306219,-4669.0447694852155
374,374.0,375.0,1.0,57,51,6,12,39,1650,150,1500,89.47368421052632,3.575,1398,98376.26533211097,19518.920527036476
375,375.0,376.0,1.0,72,54,18,3,51,1350,111,1239,75.0,18.523002421307506,1155,88955.25024248971,-2677.9896020976466
376,376.0,377.0,1.0,27,21,6,3,18,1200,108,1092,77.77777777777779,6.593406593406593,1029,79983.20450354573,-1390.138473682619
377,377.0,378.0,1.0,36,33,3,0,33,900,60,840,91.66666666666666,0.0,771,60248.39474915134,2539.1601029242634
378,378.0,379.0,1.0,57,48,9,3,45,1650,93,1557,84.21052631578947,15.895953757225435,1359,79922.61645230753,-16509.161206703517
379,379.0,380.0,1.0,54,48,6,3,45,1650,90,1560,88.88888888888889,15.865384615384615,1419,106568.52093114493,17134.41026435524
380,380.0,381.0,1.0,78,66,12,12,54,1800,69,1731,84.61538461538461,4.679376083188908,1608,100954.6882767546,-4783.181465081925
381,381.0,382.0,1.0,696,606,90,306,300,2100,234,1866,87.06896551724138,1.1033352247651471,1725,224281.5759066501,-13264.442409894418
382,382.0,383.0,1.0,102,84,18,48,36,1950,270,1680,82.35294117647058,0.8705357142857142,1569,113751.18383828386,29697.329429849287
383,383.0,384.0,1.0,57,57,0,12,45,1350,105,1245,100.0,4.066265060240964,1164,101463.15036241063,-22538.21479604271
384,384.0,385.0,1.0,48,39,9,15,24,1200,66,1134,81.25,1.6931216931216932,1044,67874.04933261039,3904.705114882584
385,385.0,386.0,1.0,48,39,9,21,18,1650,84,1566,81.25,0.9031198686371099,1494,96107.24744597649,16930.98940519031
