lti_number,lti_start_time,lti_end_time,avg_rss_mb,ram_utilization_percent,cpu_utilization_percent,rss_mb,vms_mb,peak_rss_mb,cpu_time_s_delta,wall_time_s_delta
16,4.059756,4.215684,667.97265625,8.153963088989258,97.40698472544638,668.078125,3553.31640625,667.734375,0.29000000000000004,0.29771992308087647
17,4.215684,4.881577,668.099609375,8.155512809753418,99.77971300466693,668.12109375,3553.31640625,667.734375,0.2999999999999998,0.3006623199908063
18,4.881577,5.086532,668.138671875,8.155989646911621,102.37588202848433,668.15625,3553.31640625,667.734375,0.3099999999999996,0.3028056939365342
19,5.086532,5.462667,668.17578125,8.156442642211914,97.91771248090004,668.1953125,3553.31640625,667.984375,0.3299999999999992,0.3370176770258695
20,5.462667,5.590082,668.2265625,8.157062530517578,101.87667254737154,668.2578125,3553.31640625,667.984375,0.39000000000000057,0.3828158009564504
21,5.590082,5.71339,668.263671875,8.157515525817871,98.62020941764116,668.26953125,3553.31640625,667.984375,0.3100000000000005,0.31433719501364976
22,5.71339,5.814995,668.26953125,8.157587051391602,100.4204912816189,668.26953125,3553.31640625,667.984375,0.5399999999999991,0.53773885499686
23,5.814995,5.94951,668.275390625,8.157658576965332,100.57023414097095,668.28125,3553.31640625,667.984375,0.33000000000000007,0.32812889700289816
24,5.94951,6.052736,668.296875,8.157920837402344,100.09891664930035,668.3125,3553.31640625,667.984375,0.46000000000000085,0.45954543305560946
25,6.052736,6.154,668.328125,8.158302307128906,100.02578367418175,668.34375,3553.31640625,667.984375,0.3699999999999992,0.36990462499670684
26,6.154,6.348524,668.365234375,8.1587553024292,97.0005678339204,668.38671875,3553.31640625,667.984375,0.28000000000000114,0.2886581040220335
27,6.348524,6.995422,668.404296875,8.159232139587402,101.31516851941397,668.421875,3553.31640625,667.984375,0.29999999999999893,0.2961057109059766
28,6.995422,7.199891,668.42578125,8.159494400024414,99.0760280511393,668.4296875,3553.31640625,667.984375,0.33000000000000007,0.3330775430658832
29,7.199891,8.960382,668.439453125,8.159661293029785,100.67667887877928,668.44921875,3553.31640625,668.234375,0.2900000000000009,0.2880508209345862
30,8.960382,9.164843,668.46875,8.160018920898438,101.27074188249428,668.48828125,3553.31640625,668.234375,0.29999999999999893,0.29623561003245413
31,9.164843,9.999248,671.515625,8.197212219238281,98.30736224402568,674.54296875,3554.671875,674.41796875,0.3100000000000005,0.3153375219553709
32,9.999248,10.203727,674.5625,8.234405517578125,100.63591485720218,674.58203125,3554.671875,674.41796875,0.2900000000000009,0.2881675000535324
33,10.203727,11.037938,674.5859375,8.234691619873047,98.40818607552632,674.58984375,3554.671875,674.41796875,0.27999999999999936,0.2845291750272736
34,11.037938,11.24246,674.603515625,8.234906196594238,102.1987119238378,674.6171875,3554.671875,674.41796875,0.28999999999999915,0.2837609149282798
35,11.24246,11.540238,674.62109375,8.23512077331543,99.56037853277074,674.625,3554.671875,674.41796875,0.3000000000000007,0.30132468801457435
36,11.540238,12.062265,674.625,8.23516845703125,101.6220690393992,674.625,3554.671875,674.41796875,0.28999999999999915,0.28537108399905264
37,12.062265,12.266839,674.650390625,8.235478401184082,99.16951974102159,674.67578125,3555.671875,674.66796875,0.3000000000000007,0.30251230497378856
38,12.266839,12.626493,674.681640625,8.235859870910645,100.06146440097517,674.6875,3555.671875,674.66796875,0.3000000000000007,0.2998157200636342
39,12.626493,12.796768,674.71484375,8.236265182495117,99.82806406308042,674.7421875,3555.671875,674.66796875,0.28999999999999915,0.29049947299063206
40,12.796768,13.10511,674.75390625,8.23674201965332,99.0410253603193,674.765625,3555.671875,674.66796875,0.3000000000000007,0.30290478002279997
41,13.10511,13.30966,674.77734375,8.237028121948242,98.82185329429076,674.7890625,3555.671875,674.66796875,0.27999999999999936,0.2833381389500573
42,13.30966,13.97388,674.798828125,8.237290382385254,101.98705837775466,674.80859375,3555.671875,674.66796875,0.3000000000000007,0.2941549690440297
43,13.97388,14.273798,674.818359375,8.237528800964355,97.91207298324224,674.828125,3555.671875,674.66796875,0.28999999999999915,0.2961841080104932
