second_bucket,total_packets,total_hits,reactive_hits,speculative_hits,reactive_flows,speculative_flows,total_flows,hitrate,speculation_efficiency
130,51.0,39.0,9.0,30.0,66.0,1284.0,1350.0,76.47058823529412,3.504672897196262
131,39.0,36.0,6.0,30.0,81.0,1269.0,1350.0,92.3076923076923,5.319148936170213
132,39.0,33.0,12.0,21.0,72.0,1128.0,1200.0,84.61538461538461,1.8617021276595747
133,36.0,30.0,6.0,24.0,75.0,1275.0,1350.0,83.33333333333334,4.235294117647059
134,39.0,30.0,6.0,24.0,63.0,1287.0,1350.0,76.92307692307693,4.195804195804196
135,63.0,51.0,6.0,45.0,75.0,1125.0,1200.0,80.95238095238095,8.0
136,27.0,27.0,6.0,21.0,57.0,993.0,1050.0,100.0,3.700906344410876
137,36.0,30.0,6.0,24.0,51.0,849.0,900.0,83.33333333333334,4.240282685512367
138,102.0,87.0,30.0,57.0,84.0,1266.0,1350.0,85.29411764705883,2.0260663507109005
139,30.0,24.0,9.0,15.0,63.0,837.0,900.0,80.0,1.7921146953405018
140,42.0,33.0,3.0,30.0,96.0,1254.0,1350.0,78.57142857142857,10.76555023923445
141,312.0,306.0,6.0,300.0,99.0,1401.0,1500.0,98.07692307692307,53.533190578158454
142,21.0,21.0,9.0,12.0,57.0,993.0,1050.0,100.0,1.4098690835850956
143,174.0,144.0,123.0,21.0,120.0,1080.0,1200.0,82.75862068965517,0.1897018970189702
144,39.0,33.0,15.0,18.0,156.0,1494.0,1650.0,84.61538461538461,1.3253012048192772
145,33.0,27.0,6.0,21.0,87.0,963.0,1050.0,81.81818181818183,3.8161993769470404
146,45.0,39.0,6.0,33.0,60.0,1140.0,1200.0,86.66666666666667,5.7894736842105265
147,39.0,39.0,12.0,27.0,45.0,1005.0,1050.0,100.0,2.3507462686567164
148,24.0,24.0,12.0,12.0,30.0,720.0,750.0,100.0,1.0416666666666667
149,27.0,21.0,6.0,15.0,36.0,1014.0,1050.0,77.77777777777779,2.588757396449704
150,51.0,51.0,6.0,45.0,78.0,1422.0,1500.0,100.0,7.9113924050632916
151,51.0,45.0,6.0,39.0,48.0,1302.0,1350.0,88.23529411764706,6.73963133640553
152,51.0,30.0,6.0,24.0,63.0,1137.0,1200.0,58.82352941176471,4.221635883905013
153,24.0,18.0,0.0,18.0,63.0,387.0,450.0,75.0,0.0
154,21.0,15.0,6.0,9.0,33.0,867.0,900.0,71.42857142857143,1.5570934256055362
155,66.0,66.0,6.0,60.0,69.0,1131.0,1200.0,100.0,10.610079575596817
156,39.0,39.0,6.0,33.0,147.0,1353.0,1500.0,100.0,6.097560975609756
157,75.0,63.0,6.0,57.0,60.0,1740.0,1800.0,84.0,9.827586206896552
158,51.0,48.0,6.0,42.0,72.0,1728.0,1800.0,94.11764705882352,7.291666666666667
159,21.0,21.0,12.0,9.0,36.0,864.0,900.0,100.0,0.78125
160,15.0,12.0,6.0,6.0,27.0,723.0,750.0,80.0,1.037344398340249
161,36.0,33.0,0.0,33.0,30.0,1320.0,1350.0,91.66666666666666,0.0
162,207.0,186.0,6.0,180.0,90.0,1710.0,1800.0,89.85507246376811,31.578947368421055
163,162.0,144.0,6.0,138.0,132.0,1368.0,1500.0,88.88888888888889,25.219298245614034
164,42.0,27.0,15.0,12.0,108.0,1242.0,1350.0,64.28571428571429,0.8695652173913043
165,90.0,51.0,18.0,33.0,213.0,1137.0,1350.0,56.666666666666664,2.1767810026385224
166,42.0,36.0,15.0,21.0,126.0,924.0,1050.0,85.71428571428571,1.5909090909090908
167,54.0,42.0,15.0,27.0,159.0,1041.0,1200.0,77.77777777777779,2.07492795389049
168,78.0,63.0,15.0,48.0,168.0,1932.0,2100.0,80.76923076923077,3.4782608695652173
169,21.0,15.0,6.0,9.0,111.0,939.0,1050.0,71.42857142857143,1.6773162939297126
170,48.0,36.0,9.0,27.0,114.0,1536.0,1650.0,75.0,3.22265625
171,321.0,315.0,9.0,306.0,102.0,1248.0,1350.0,98.13084112149532,36.77884615384615
172,42.0,24.0,6.0,18.0,123.0,1227.0,1350.0,57.14285714285714,3.3007334963325183
173,42.0,18.0,6.0,12.0,102.0,1098.0,1200.0,42.857142857142854,2.1857923497267757
174,27.0,18.0,6.0,12.0,150.0,1050.0,1200.0,66.66666666666666,2.2857142857142856
175,42.0,21.0,12.0,9.0,141.0,909.0,1050.0,50.0,0.8663366336633663
176,27.0,27.0,9.0,18.0,102.0,798.0,900.0,100.0,2.255639097744361
177,48.0,48.0,3.0,45.0,81.0,969.0,1050.0,100.0,16.25386996904025
178,75.0,51.0,6.0,45.0,165.0,1485.0,1650.0,68.0,8.333333333333334
